Timestamp,Sensor_ID,productid,productname,temperature,humidity,Status,category
2025-02-07 23:02:31,SENSOR-393,PR-1319,Foundation 760,15.54,41.37,Alerte Température,Makeup
2025-01-18 11:37:31,SENSOR-617,PR-1321,Perfume Oil 761,21.36,39.88,Alerte Température,Fragrance
2025-02-11 08:02:31,SENSOR-338,PR-1323,Body Wash 762,21.37,68.44,Alerte Humidité,Bodycare
2025-02-05 10:08:31,SENSOR-133,PR-1325,Eyeliner 763,20.82,55.98,Alerte Humidité,Makeup
2025-02-04 21:10:31,SENSOR-788,PR-1327,Night Cream 764,23.83,46.32,Normal,Skincare
2025-01-13 13:42:31,SENSOR-550,PR-1329,Face Wash 765,25.42,61.74,Alerte Température,Skincare
2025-01-14 12:46:31,SENSOR-457,PR-1331,Foot Cream 766,25.63,66.09,Alerte Température & Humidité,Bodycare
2025-01-30 23:32:31,SENSOR-523,PR-1333,Body Wash 767,20.85,53.23,Normal,Bodycare
2025-01-18 22:47:31,SENSOR-354,PR-1335,Night Cream 768,20.98,43.66,Alerte Humidité,Skincare
2025-01-30 14:02:31,SENSOR-848,PR-1337,Eau de Parfum 769,19.56,45.82,Alerte Humidité,Fragrance
2025-01-22 21:53:31,SENSOR-874,PR-1339,Sunscreen 770,24.82,45.96,Normal,Skincare
2025-02-11 01:24:31,SENSOR-611,PR-1341,Eau de Toilette 771,18.3,36.29,Alerte Température,Fragrance
2025-02-08 21:03:31,SENSOR-987,PR-1343,Perfume Oil 772,19.49,45.66,Alerte Humidité,Fragrance
2025-02-07 20:29:31,SENSOR-665,PR-1345,Hair Serum 773,26.82,67.45,Normal,Haircare
2025-02-01 11:39:31,SENSOR-690,PR-1347,Body Mist 774,20.88,34.99,Alerte Humidité,Fragrance
2025-01-18 07:06:31,SENSOR-871,PR-1349,Hair Mask 775,20.55,76.85,Alerte Température & Humidité,Haircare
2025-01-12 06:30:31,SENSOR-449,PR-1351,Eau de Toilette 776,19.95,31.16,Alerte Humidité,Fragrance
2025-01-29 22:10:31,SENSOR-291,PR-1353,Body Wash 777,21.06,41.4,Alerte Humidité,Bodycare
2025-01-18 09:49:31,SENSOR-412,PR-1355,Hair Mask 778,24.3,58.66,Normal,Haircare
2025-01-18 07:04:31,SENSOR-734,PR-1357,Eyeliner 779,21.23,49.78,Normal,Makeup
2025-01-20 13:30:31,SENSOR-143,PR-1359,Conditioner 780,26.95,61.96,Normal,Haircare
2025-02-05 17:08:31,SENSOR-682,PR-1361,Body Lotion 781,18.43,62.07,Alerte Température,Bodycare
2025-01-22 21:54:31,SENSOR-228,PR-1363,Foot Cream 782,18.63,40.71,Alerte Température & Humidité,Bodycare
2025-01-15 13:52:31,SENSOR-280,PR-1365,Shampoo 783,26.76,57.91,Normal,Haircare
2025-02-05 17:19:31,SENSOR-847,PR-1367,Hand Cream 784,23.61,66.85,Alerte Humidité,Bodycare
2025-01-23 01:02:31,SENSOR-500,PR-1369,Face Serum 785,25.6,54.44,Alerte Température,Skincare
2025-01-20 00:29:31,SENSOR-629,PR-1371,Eyeliner 786,16.4,44.72,Normal,Makeup
2025-02-04 10:22:31,SENSOR-918,PR-1373,Eau de Toilette 787,21.38,48.79,Alerte Température & Humidité,Fragrance
2025-01-15 09:08:31,SENSOR-499,PR-1375,Face Serum 788,22.27,47.56,Normal,Skincare
2025-02-01 19:24:31,SENSOR-920,PR-1377,Foot Cream 789,25.56,56.19,Alerte Température,Bodycare
2025-01-15 10:32:31,SENSOR-542,PR-1379,Face Serum 790,20.16,69.27,Alerte Humidité,Skincare
2025-02-06 13:07:31,SENSOR-944,PR-1381,Eyeliner 791,16.98,34.5,Alerte Humidité,Makeup
2025-01-21 04:30:31,SENSOR-180,PR-1383,Hair Serum 792,26.85,77.42,Alerte Humidité,Haircare
2025-02-07 18:38:31,SENSOR-347,PR-1385,Blush 793,15.95,45.31,Alerte Température,Makeup
2025-01-11 21:25:31,SENSOR-306,PR-1387,Lipstick 794,15.86,43.48,Alerte Température,Makeup
2025-02-10 22:21:31,SENSOR-816,PR-1389,Shampoo 795,23.72,79.46,Alerte Humidité,Haircare
2025-02-05 22:21:31,SENSOR-599,PR-1391,Moisturizer 796,18.51,43.49,Alerte Température & Humidité,Skincare
2025-01-16 13:31:31,SENSOR-363,PR-1393,Mascara 797,21.61,40.15,Normal,Makeup
2025-01-17 06:19:31,SENSOR-838,PR-1395,Body Mist 798,21.44,31.25,Alerte Température & Humidité,Fragrance
2025-01-19 01:21:31,SENSOR-890,PR-1397,Blush 799,18.44,38.79,Normal,Makeup
2025-02-10 20:46:31,SENSOR-123,PR-1399,Shampoo 800,20.47,60.54,Alerte Température,Haircare
2025-01-15 23:15:31,SENSOR-993,PR-1401,Eyeliner 801,18.22,41.09,Normal,Makeup
2025-01-12 10:50:31,SENSOR-876,PR-1403,Lipstick 802,21.24,56.89,Alerte Humidité,Makeup
2025-02-03 13:37:31,SENSOR-752,PR-1405,Body Lotion 803,25.21,49.6,Alerte Température,Bodycare
2025-01-21 02:01:31,SENSOR-747,PR-1407,Conditioner 804,26.22,56.14,Normal,Haircare
2025-02-05 00:34:31,SENSOR-980,PR-1409,Body Wash 805,24.9,55.65,Normal,Bodycare
2025-01-22 11:59:31,SENSOR-349,PR-1411,Body Lotion 806,18.69,62.36,Alerte Température,Bodycare
2025-01-17 03:55:31,SENSOR-386,PR-1413,Body Wash 807,22.76,43.92,Alerte Humidité,Bodycare
2025-01-27 16:07:31,SENSOR-432,PR-1415,Hair Mask 808,27.48,52.97,Alerte Température & Humidité,Haircare
2025-01-18 11:07:31,SENSOR-730,PR-1417,Body Lotion 809,21.58,43.15,Alerte Humidité,Bodycare
2025-02-06 22:33:31,SENSOR-563,PR-1419,Deodorant 810,19.06,45.38,Alerte Humidité,Fragrance
2025-01-31 08:17:31,SENSOR-396,PR-1421,Sunscreen 811,20.3,68.48,Alerte Humidité,Skincare
2025-01-28 21:25:31,SENSOR-158,PR-1423,Blush 812,16.93,50.91,Normal,Makeup
2025-02-03 08:49:31,SENSOR-603,PR-1425,Deodorant 813,21.71,30.43,Alerte Température & Humidité,Fragrance
2025-01-18 07:17:31,SENSOR-885,PR-1427,Hair Serum 814,26.14,56.93,Normal,Haircare
2025-01-30 18:26:31,SENSOR-371,PR-1429,Face Serum 815,19.61,51.36,Normal,Skincare
2025-01-28 11:05:31,SENSOR-700,PR-1431,Blush 816,21.93,40.43,Normal,Makeup
2025-01-27 17:53:31,SENSOR-596,PR-1433,Hair Serum 817,22.93,61.8,Normal,Haircare
2025-01-26 06:40:31,SENSOR-402,PR-1435,Foot Cream 818,22.82,55.47,Normal,Bodycare
2025-02-10 12:39:31,SENSOR-948,PR-1437,Hand Cream 819,21.8,53.63,Normal,Bodycare
2025-02-03 16:06:31,SENSOR-268,PR-1439,Eau de Parfum 820,19.46,47.87,Alerte Humidité,Fragrance
2025-01-22 13:13:31,SENSOR-128,PR-1441,Foot Cream 821,26.0,53.33,Alerte Température,Bodycare
2025-01-29 08:02:31,SENSOR-114,PR-1443,Hand Cream 822,20.24,62.18,Normal,Bodycare
2025-01-25 22:23:31,SENSOR-840,PR-1445,Body Mist 823,20.04,47.99,Alerte Humidité,Fragrance
2025-01-25 04:54:31,SENSOR-770,PR-1447,Perfume Oil 824,18.67,39.73,Alerte Température,Fragrance
2025-01-26 08:54:31,SENSOR-663,PR-1449,Shampoo 825,26.34,74.62,Normal,Haircare
2025-01-12 12:32:31,SENSOR-939,PR-1451,Eyeliner 826,19.12,45.18,Normal,Makeup
2025-02-08 10:48:31,SENSOR-930,PR-1453,Foundation 827,24.13,31.47,Alerte Température & Humidité,Makeup
2025-02-06 04:00:31,SENSOR-571,PR-1455,Conditioner 828,25.43,65.01,Normal,Haircare
2025-01-13 04:58:31,SENSOR-913,PR-1457,Hair Serum 829,24.19,60.88,Normal,Haircare
2025-01-13 02:05:31,SENSOR-316,PR-1459,Foundation 830,21.64,59.62,Alerte Humidité,Makeup
2025-01-22 14:49:31,SENSOR-647,PR-1461,Sunscreen 831,18.0,40.32,Alerte Température & Humidité,Skincare
2025-02-09 13:57:31,SENSOR-341,PR-1463,Face Serum 832,24.14,68.97,Alerte Humidité,Skincare
2025-01-23 07:25:31,SENSOR-165,PR-1465,Body Lotion 833,18.52,59.7,Alerte Température,Bodycare
2025-01-17 22:07:31,SENSOR-503,PR-1467,Hair Mask 834,26.02,74.42,Normal,Haircare
2025-02-09 20:30:31,SENSOR-198,PR-1469,Body Lotion 835,25.12,49.93,Alerte Température,Bodycare
2025-01-22 11:20:31,SENSOR-980,PR-1471,Body Wash 836,20.17,46.74,Normal,Bodycare
2025-01-27 05:23:31,SENSOR-915,PR-1473,Moisturizer 837,22.37,42.49,Alerte Humidité,Skincare
2025-01-22 03:17:31,SENSOR-137,PR-1475,Shampoo 838,22.55,53.04,Alerte Humidité,Haircare
2025-01-25 13:50:31,SENSOR-612,PR-1477,Perfume Oil 839,19.3,40.32,Normal,Fragrance
2025-01-21 16:48:31,SENSOR-648,PR-1479,Perfume Oil 840,19.39,44.28,Normal,Fragrance
2025-02-10 03:46:31,SENSOR-462,PR-1481,Hair Mask 841,27.06,74.9,Alerte Température,Haircare
2025-02-03 01:51:31,SENSOR-129,PR-1483,Eyeliner 842,18.92,56.08,Alerte Humidité,Makeup
2025-01-19 07:34:31,SENSOR-624,PR-1485,Body Lotion 843,18.98,49.35,Alerte Température,Bodycare
2025-02-05 10:46:31,SENSOR-917,PR-1487,Hair Mask 844,26.08,71.08,Normal,Haircare
2025-01-29 02:51:31,SENSOR-564,PR-1489,Conditioner 845,22.26,60.25,Normal,Haircare
2025-02-08 00:58:31,SENSOR-664,PR-1491,Hair Oil 846,26.76,53.52,Alerte Humidité,Haircare
2025-01-27 15:28:31,SENSOR-339,PR-1493,Eau de Toilette 847,18.12,32.11,Alerte Température & Humidité,Fragrance
2025-01-25 04:56:31,SENSOR-942,PR-1495,Foundation 848,20.68,56.07,Alerte Humidité,Makeup
2025-02-01 14:22:31,SENSOR-538,PR-1497,Hair Oil 849,24.08,56.42,Normal,Haircare
2025-01-17 10:54:31,SENSOR-339,PR-1499,Conditioner 850,23.22,51.78,Alerte Humidité,Haircare
2025-01-24 12:23:31,SENSOR-631,PR-1501,Eau de Parfum 851,18.23,41.79,Alerte Température,Fragrance
2025-01-31 07:38:31,SENSOR-805,PR-1503,Sunscreen 852,21.85,63.65,Normal,Skincare
2025-01-26 17:37:31,SENSOR-748,PR-1505,Deodorant 853,19.58,31.15,Alerte Humidité,Fragrance
2025-02-06 15:37:31,SENSOR-126,PR-1507,Face Wash 854,18.45,65.16,Alerte Température & Humidité,Skincare
2025-01-31 23:18:31,SENSOR-861,PR-1509,Night Cream 855,23.3,60.65,Normal,Skincare
2025-01-21 14:28:31,SENSOR-380,PR-1511,Face Serum 856,19.28,50.32,Normal,Skincare
2025-01-23 12:59:31,SENSOR-314,PR-1513,Hair Mask 857,21.8,74.39,Alerte Température,Haircare
2025-02-07 14:01:31,SENSOR-747,PR-1515,Foot Cream 858,24.19,56.45,Normal,Bodycare
2025-01-21 14:42:31,SENSOR-938,PR-1517,Body Mist 859,19.02,42.45,Normal,Fragrance
2025-01-17 23:53:31,SENSOR-861,PR-1519,Night Cream 860,22.67,64.97,Normal,Skincare
2025-02-06 21:58:31,SENSOR-575,PR-1521,Foot Cream 861,23.09,60.34,Normal,Bodycare
2025-02-06 21:15:31,SENSOR-277,PR-1523,Hair Mask 862,22.26,58.27,Normal,Haircare
2025-02-07 19:14:31,SENSOR-235,PR-1525,Lipstick 863,19.74,38.77,Normal,Makeup
2025-01-28 02:46:31,SENSOR-569,PR-1527,Moisturizer 864,22.18,56.12,Normal,Skincare
2025-01-28 12:26:31,SENSOR-835,PR-1529,Lipstick 865,15.82,31.26,Alerte Température & Humidité,Makeup
2025-01-25 05:50:31,SENSOR-220,PR-1531,Eyeliner 866,22.58,33.67,Alerte Humidité,Makeup
2025-01-13 20:12:31,SENSOR-372,PR-1533,Hair Oil 867,27.46,75.63,Alerte Température & Humidité,Haircare
2025-01-13 17:50:31,SENSOR-168,PR-1535,Eau de Parfum 868,19.67,42.53,Normal,Fragrance
2025-02-10 05:54:31,SENSOR-760,PR-1537,Deodorant 869,20.08,33.9,Alerte Humidité,Fragrance
2025-01-15 00:43:31,SENSOR-421,PR-1539,Body Scrub 870,21.21,51.19,Normal,Bodycare
2025-02-02 06:39:31,SENSOR-533,PR-1541,Face Wash 871,23.28,68.83,Alerte Humidité,Skincare
2025-01-17 18:06:31,SENSOR-196,PR-1543,Conditioner 872,22.66,64.8,Normal,Haircare
2025-02-10 20:20:31,SENSOR-974,PR-1545,Body Wash 873,19.11,52.54,Normal,Bodycare
2025-01-15 11:54:31,SENSOR-267,PR-1547,Deodorant 874,19.3,48.4,Alerte Humidité,Fragrance
2025-01-18 04:49:31,SENSOR-291,PR-1549,Deodorant 875,18.16,32.02,Alerte Température & Humidité,Fragrance
2025-02-07 09:28:31,SENSOR-614,PR-1551,Blush 876,22.01,30.79,Alerte Humidité,Makeup
2025-01-23 16:04:31,SENSOR-269,PR-1553,Body Scrub 877,22.59,62.5,Normal,Bodycare
2025-02-04 03:33:31,SENSOR-863,PR-1555,Body Lotion 878,19.55,63.48,Normal,Bodycare
2025-01-29 08:50:31,SENSOR-973,PR-1557,Mascara 879,24.91,48.61,Alerte Température,Makeup
2025-01-24 02:42:31,SENSOR-512,PR-1559,Blush 880,16.52,35.2,Normal,Makeup
2025-02-02 18:03:31,SENSOR-218,PR-1561,Eyeliner 881,16.96,40.35,Normal,Makeup
2025-01-26 23:50:31,SENSOR-754,PR-1563,Perfume Oil 882,20.93,46.39,Alerte Humidité,Fragrance
2025-02-01 02:54:31,SENSOR-743,PR-1565,Perfume Oil 883,18.94,33.8,Alerte Température & Humidité,Fragrance
2025-01-26 22:17:31,SENSOR-780,PR-1567,Night Cream 884,21.37,61.94,Normal,Skincare
2025-02-07 02:35:31,SENSOR-216,PR-1569,Hair Serum 885,24.65,62.35,Normal,Haircare
2025-01-13 16:43:31,SENSOR-444,PR-1571,Mascara 886,22.64,40.17,Normal,Makeup
2025-01-17 14:38:31,SENSOR-625,PR-1573,Eau de Toilette 887,18.34,43.42,Alerte Température,Fragrance
2025-01-24 23:08:31,SENSOR-460,PR-1575,Foundation 888,23.58,57.38,Alerte Humidité,Makeup
2025-01-25 08:44:31,SENSOR-778,PR-1577,Eyeliner 889,15.3,44.95,Alerte Température,Makeup
2025-01-13 22:01:31,SENSOR-835,PR-1579,Hand Cream 890,23.23,54.65,Normal,Bodycare
2025-01-17 07:58:31,SENSOR-998,PR-1581,Conditioner 891,23.71,50.29,Alerte Humidité,Haircare
2025-01-15 04:26:31,SENSOR-721,PR-1583,Shampoo 892,22.15,56.43,Normal,Haircare
2025-01-18 00:31:31,SENSOR-156,PR-1585,Foundation 893,18.78,37.6,Normal,Makeup
2025-01-21 10:29:31,SENSOR-377,PR-1587,Shampoo 894,24.6,58.92,Normal,Haircare
2025-01-20 09:05:31,SENSOR-755,PR-1589,Hair Mask 895,26.68,75.84,Alerte Humidité,Haircare
2025-02-11 11:12:31,SENSOR-595,PR-1591,Conditioner 896,22.35,72.71,Normal,Haircare
2025-01-31 05:28:31,SENSOR-345,PR-1593,Lipstick 897,23.16,37.79,Normal,Makeup
2025-01-18 15:16:31,SENSOR-861,PR-1595,Face Wash 898,18.54,63.36,Alerte Température,Skincare
2025-02-02 01:42:31,SENSOR-477,PR-1597,Perfume Oil 899,18.29,32.47,Alerte Température & Humidité,Fragrance
2025-02-02 22:26:31,SENSOR-553,PR-1599,Body Wash 900,21.85,48.73,Normal,Bodycare
2025-02-07 07:50:31,SENSOR-427,PR-1601,Hair Mask 901,25.04,58.31,Normal,Haircare
2025-01-13 07:31:31,SENSOR-957,PR-1603,Shampoo 902,26.49,59.06,Normal,Haircare
2025-02-10 00:11:31,SENSOR-720,PR-1605,Hair Serum 903,22.8,60.74,Normal,Haircare
2025-01-21 17:21:31,SENSOR-963,PR-1607,Mascara 904,24.74,52.59,Alerte Température,Makeup
2025-01-23 01:32:31,SENSOR-817,PR-1609,Hair Mask 905,23.16,70.84,Normal,Haircare
2025-02-05 03:07:31,SENSOR-713,PR-1611,Hair Serum 906,20.51,70.44,Alerte Température,Haircare
2025-01-25 19:19:31,SENSOR-823,PR-1613,Lipstick 907,18.96,30.29,Alerte Humidité,Makeup
2025-02-07 02:21:31,SENSOR-331,PR-1615,Foundation 908,15.16,54.24,Alerte Température,Makeup
2025-02-01 19:31:31,SENSOR-708,PR-1617,Blush 909,16.35,52.73,Normal,Makeup
2025-01-15 13:54:31,SENSOR-408,PR-1619,Foot Cream 910,18.22,47.86,Alerte Température,Bodycare
2025-01-18 20:10:31,SENSOR-188,PR-1621,Night Cream 911,22.83,43.35,Alerte Humidité,Skincare
2025-02-04 23:24:31,SENSOR-539,PR-1623,Shampoo 912,21.34,53.26,Alerte Température & Humidité,Haircare
2025-01-26 03:19:31,SENSOR-594,PR-1625,Hair Mask 913,25.36,67.6,Normal,Haircare
2025-02-04 14:48:31,SENSOR-350,PR-1627,Foot Cream 914,19.76,66.05,Alerte Humidité,Bodycare
2025-01-27 04:25:31,SENSOR-965,PR-1629,Sunscreen 915,25.88,59.87,Alerte Température,Skincare
2025-01-14 00:12:31,SENSOR-909,PR-1631,Body Scrub 916,23.48,66.36,Alerte Humidité,Bodycare
2025-01-16 01:43:31,SENSOR-250,PR-1633,Body Lotion 917,24.4,56.54,Normal,Bodycare
2025-01-29 13:49:31,SENSOR-521,PR-1635,Moisturizer 918,25.12,40.42,Alerte Température & Humidité,Skincare
2025-01-25 16:35:31,SENSOR-338,PR-1637,Face Serum 919,18.09,49.76,Alerte Température,Skincare
2025-01-19 20:57:31,SENSOR-630,PR-1639,Foot Cream 920,25.7,66.83,Alerte Température & Humidité,Bodycare
2025-02-09 00:17:31,SENSOR-452,PR-1641,Lipstick 921,15.21,31.62,Alerte Température & Humidité,Makeup
2025-02-01 23:36:31,SENSOR-496,PR-1643,Body Wash 922,18.91,68.0,Alerte Température & Humidité,Bodycare
2025-02-04 04:47:31,SENSOR-373,PR-1645,Body Scrub 923,24.65,59.93,Normal,Bodycare
2025-02-02 16:18:31,SENSOR-942,PR-1647,Hair Oil 924,26.82,73.93,Normal,Haircare
2025-02-01 19:48:31,SENSOR-602,PR-1649,Conditioner 925,24.86,51.1,Alerte Humidité,Haircare
2025-01-13 16:53:31,SENSOR-221,PR-1651,Body Mist 926,21.94,34.49,Alerte Température & Humidité,Fragrance
2025-01-28 22:24:31,SENSOR-163,PR-1653,Blush 927,22.61,35.48,Normal,Makeup
2025-01-20 08:24:31,SENSOR-129,PR-1655,Blush 928,16.68,49.09,Normal,Makeup
2025-01-31 19:00:31,SENSOR-931,PR-1657,Sunscreen 929,25.02,44.41,Alerte Température & Humidité,Skincare
2025-01-29 23:20:31,SENSOR-524,PR-1659,Shampoo 930,27.07,51.0,Alerte Température & Humidité,Haircare
2025-01-17 05:18:31,SENSOR-996,PR-1661,Eau de Toilette 931,21.52,45.27,Alerte Température & Humidité,Fragrance
2025-01-30 23:45:31,SENSOR-747,PR-1663,Hair Serum 932,26.8,67.79,Normal,Haircare
2025-01-28 03:50:31,SENSOR-729,PR-1665,Blush 933,15.24,41.37,Alerte Température,Makeup
2025-01-30 09:53:31,SENSOR-435,PR-1667,Body Scrub 934,25.2,59.07,Alerte Température,Bodycare
2025-01-30 15:11:31,SENSOR-972,PR-1669,Eyeliner 935,22.02,56.72,Alerte Humidité,Makeup
2025-01-13 22:02:31,SENSOR-483,PR-1671,Body Scrub 936,22.16,45.14,Normal,Bodycare
2025-01-18 22:35:31,SENSOR-337,PR-1673,Face Wash 937,23.81,46.97,Normal,Skincare
2025-01-24 20:33:31,SENSOR-157,PR-1675,Foundation 938,16.8,35.07,Normal,Makeup
2025-02-01 16:34:31,SENSOR-286,PR-1677,Perfume Oil 939,21.77,49.66,Alerte Température & Humidité,Fragrance
2025-01-30 00:02:31,SENSOR-284,PR-1679,Eau de Toilette 940,21.4,38.1,Alerte Température,Fragrance
2025-01-31 06:17:31,SENSOR-520,PR-1681,Body Mist 941,19.8,39.4,Normal,Fragrance
2025-02-03 12:50:31,SENSOR-940,PR-1683,Blush 942,24.86,55.34,Alerte Température & Humidité,Makeup
2025-01-24 13:23:31,SENSOR-163,PR-1685,Blush 943,19.89,37.35,Normal,Makeup
2025-01-26 10:13:31,SENSOR-829,PR-1687,Deodorant 944,20.38,49.54,Alerte Humidité,Fragrance
2025-01-22 21:48:31,SENSOR-581,PR-1689,Body Mist 945,20.57,31.11,Alerte Humidité,Fragrance
2025-01-30 09:22:31,SENSOR-834,PR-1691,Shampoo 946,21.62,51.93,Alerte Température & Humidité,Haircare
2025-01-30 03:03:31,SENSOR-497,PR-1693,Moisturizer 947,23.05,40.58,Alerte Humidité,Skincare
2025-01-14 12:24:31,SENSOR-282,PR-1695,Eau de Parfum 948,21.48,34.69,Alerte Température & Humidité,Fragrance
2025-01-25 01:46:31,SENSOR-861,PR-1697,Deodorant 949,21.97,48.17,Alerte Température & Humidité,Fragrance
2025-02-01 15:36:31,SENSOR-419,PR-1699,Conditioner 950,27.33,70.3,Alerte Température,Haircare
2025-02-05 21:07:31,SENSOR-778,PR-1701,Body Mist 951,18.1,42.77,Alerte Température,Fragrance
2025-01-23 10:25:31,SENSOR-437,PR-1703,Eyeliner 952,22.55,36.0,Normal,Makeup
2025-01-13 10:30:31,SENSOR-529,PR-1705,Shampoo 953,24.5,67.12,Normal,Haircare
2025-02-03 05:25:31,SENSOR-285,PR-1707,Hair Serum 954,24.18,67.58,Normal,Haircare
2025-01-29 07:46:31,SENSOR-120,PR-1709,Shampoo 955,24.17,59.91,Normal,Haircare
2025-02-06 10:32:31,SENSOR-752,PR-1711,Face Wash 956,18.43,61.75,Alerte Température,Skincare
2025-01-13 21:10:31,SENSOR-839,PR-1713,Lipstick 957,19.54,39.05,Normal,Makeup
2025-01-20 18:16:31,SENSOR-259,PR-1715,Sunscreen 958,22.93,66.52,Alerte Humidité,Skincare
2025-02-03 23:06:31,SENSOR-810,PR-1717,Night Cream 959,22.78,41.74,Alerte Humidité,Skincare
2025-02-03 01:58:31,SENSOR-800,PR-1719,Eau de Parfum 960,19.9,48.5,Alerte Humidité,Fragrance
2025-01-17 20:58:31,SENSOR-711,PR-1721,Body Lotion 961,20.15,42.58,Alerte Humidité,Bodycare
2025-01-15 02:54:31,SENSOR-280,PR-1723,Body Scrub 962,19.39,55.92,Normal,Bodycare
2025-01-28 20:19:31,SENSOR-905,PR-1725,Shampoo 963,20.62,56.08,Alerte Température,Haircare
2025-01-14 17:19:31,SENSOR-850,PR-1727,Body Lotion 964,20.16,62.9,Normal,Bodycare
2025-02-10 08:32:31,SENSOR-536,PR-1729,Moisturizer 965,22.24,59.63,Normal,Skincare
2025-02-11 08:50:31,SENSOR-433,PR-1731,Moisturizer 966,24.17,42.18,Alerte Humidité,Skincare
2025-01-13 20:15:31,SENSOR-397,PR-1733,Foundation 967,16.78,54.17,Normal,Makeup
2025-01-13 00:17:31,SENSOR-898,PR-1735,Sunscreen 968,24.83,42.7,Alerte Humidité,Skincare
2025-02-04 09:05:31,SENSOR-379,PR-1737,Perfume Oil 969,19.37,43.67,Normal,Fragrance
2025-01-30 04:01:31,SENSOR-256,PR-1739,Perfume Oil 970,19.97,35.92,Normal,Fragrance
2025-01-28 12:05:31,SENSOR-387,PR-1741,Moisturizer 971,23.21,49.98,Normal,Skincare
2025-01-19 18:26:31,SENSOR-939,PR-1743,Conditioner 972,24.21,60.27,Normal,Haircare
2025-01-27 07:47:31,SENSOR-924,PR-1745,Eyeliner 973,17.58,56.74,Alerte Humidité,Makeup
2025-02-09 08:11:31,SENSOR-134,PR-1747,Shampoo 974,22.06,58.1,Normal,Haircare
2025-02-02 04:15:31,SENSOR-873,PR-1749,Night Cream 975,21.52,48.09,Normal,Skincare
2025-01-29 15:32:31,SENSOR-247,PR-1751,Body Lotion 976,25.28,47.55,Alerte Température,Bodycare
2025-02-04 12:12:31,SENSOR-858,PR-1753,Eau de Toilette 977,18.76,33.1,Alerte Température & Humidité,Fragrance
2025-01-16 07:27:31,SENSOR-361,PR-1755,Night Cream 978,25.91,45.18,Alerte Température,Skincare
2025-02-06 18:00:31,SENSOR-807,PR-1757,Moisturizer 979,20.21,68.7,Alerte Humidité,Skincare
2025-02-11 17:27:31,SENSOR-453,PR-1759,Hair Mask 980,26.27,64.12,Normal,Haircare
2025-01-22 07:44:31,SENSOR-578,PR-1761,Moisturizer 981,22.42,47.87,Normal,Skincare
2025-02-07 02:10:31,SENSOR-232,PR-1763,Eau de Toilette 982,21.75,33.97,Alerte Température & Humidité,Fragrance
2025-02-10 16:54:31,SENSOR-396,PR-1765,Shampoo 983,21.23,73.67,Alerte Température,Haircare
2025-01-31 12:21:31,SENSOR-860,PR-1767,Body Wash 984,25.3,64.41,Alerte Température,Bodycare
2025-01-23 07:56:31,SENSOR-548,PR-1769,Eyeliner 985,16.82,36.05,Normal,Makeup
2025-01-20 20:44:31,SENSOR-888,PR-1771,Foot Cream 986,22.17,45.64,Normal,Bodycare
2025-01-22 17:15:31,SENSOR-593,PR-1773,Hair Serum 987,23.93,72.14,Normal,Haircare
2025-01-23 22:49:31,SENSOR-776,PR-1775,Moisturizer 988,23.94,46.04,Normal,Skincare
2025-01-22 04:31:31,SENSOR-774,PR-1777,Hair Oil 989,20.85,78.22,Alerte Température & Humidité,Haircare
2025-01-30 06:48:31,SENSOR-661,PR-1779,Body Wash 990,21.74,52.58,Normal,Bodycare
2025-02-08 22:25:31,SENSOR-126,PR-1781,Blush 991,20.0,39.39,Normal,Makeup
2025-01-16 22:55:31,SENSOR-208,PR-1783,Hair Oil 992,24.1,57.64,Normal,Haircare
2025-01-29 03:06:31,SENSOR-431,PR-1785,Hair Mask 993,22.86,59.43,Normal,Haircare
2025-01-23 17:29:31,SENSOR-652,PR-1787,Face Serum 994,23.07,64.81,Normal,Skincare
2025-02-11 08:17:31,SENSOR-338,PR-1789,Face Serum 995,20.78,46.77,Normal,Skincare
2025-01-12 19:39:31,SENSOR-207,PR-1791,Moisturizer 996,24.13,45.05,Normal,Skincare
2025-01-21 09:23:31,SENSOR-700,PR-1793,Foot Cream 997,25.02,45.62,Alerte Température,Bodycare
2025-01-30 19:05:31,SENSOR-924,PR-1795,Blush 998,21.04,56.91,Alerte Humidité,Makeup
2025-02-02 15:05:31,SENSOR-585,PR-1797,Sunscreen 999,24.02,63.33,Normal,Skincare
2025-01-14 17:52:31,SENSOR-500,PR-1799,Night Cream 1000,25.65,46.61,Alerte Température,Skincare
2025-02-06 19:35:31,SENSOR-894,PR-1801,Body Wash 1001,19.81,49.47,Normal,Bodycare
2025-02-02 03:31:31,SENSOR-394,PR-1803,Body Lotion 1002,19.62,54.25,Normal,Bodycare
2025-02-09 03:30:31,SENSOR-424,PR-1805,Foot Cream 1003,21.59,46.3,Normal,Bodycare
2025-02-07 14:21:31,SENSOR-647,PR-1807,Moisturizer 1004,18.84,66.59,Alerte Température & Humidité,Skincare
2025-01-15 14:33:31,SENSOR-767,PR-1809,Hand Cream 1005,21.35,64.8,Normal,Bodycare
2025-01-14 17:54:31,SENSOR-247,PR-1811,Body Lotion 1006,20.55,64.83,Normal,Bodycare
2025-01-14 12:39:31,SENSOR-599,PR-1813,Hand Cream 1007,22.35,59.23,Normal,Bodycare
2025-01-20 17:55:31,SENSOR-214,PR-1815,Face Serum 1008,21.66,58.78,Normal,Skincare
2025-02-09 01:01:31,SENSOR-840,PR-1817,Body Lotion 1009,24.11,47.1,Normal,Bodycare
